transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,rag_text,year,month,week,weekday,hour,is_refund,is_failed
JO-2504-4544-35388,C Mall,C Mall Aqaba,2025-02-11 11:29:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-4544-35388 at C Mall (C Mall Aqaba) on 11/02/2025 11:29 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Tuesday,11,False,False
JO-2504-3437-19148,Z Mall,Z Mall Al Bayader,2025-02-11 10:37:00,0.36,4.77,Sale,Completed,Transaction ID JO-2504-3437-19148 at Z Mall (Z Mall Al Bayader) on 11/02/2025 10:37 was a Sale of 4.77 JOD with 0.36 JOD tax. Status: Completed.,2025,2,7,Tuesday,10,False,False
JO-2504-1330-66509,C Mall,C Mall Aqaba,2025-02-11 10:36:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-1330-66509 at C Mall (C Mall Aqaba) on 11/02/2025 10:36 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Tuesday,10,False,False
JO-2504-2929-94732,Z Mall,Z Mall Al Jubeiha,2025-02-11 10:08:00,0.36,4.88,Sale,Completed,Transaction ID JO-2504-2929-94732 at Z Mall (Z Mall Al Jubeiha) on 11/02/2025 10:08 was a Sale of 4.88 JOD with 0.36 JOD tax. Status: Completed.,2025,2,7,Tuesday,10,False,False
JO-2504-8080-83690,Z Mall,Z Mall Gardens,2025-02-10 18:59:00,2.46,33.17,Sale,Completed,Transaction ID JO-2504-8080-83690 at Z Mall (Z Mall Gardens) on 10/02/2025 18:59 was a Sale of 33.17 JOD with 2.46 JOD tax. Status: Completed.,2025,2,7,Monday,18,False,False
JO-2504-2288-20650,C Mall,C Mall Irbid,2025-02-10 18:15:00,1.0,13.5,Sale,Completed,Transaction ID JO-2504-2288-20650 at C Mall (C Mall Irbid) on 10/02/2025 18:15 was a Sale of 13.5 JOD with 1.0 JOD tax. Status: Completed.,2025,2,7,Monday,18,False,False
JO-2504-4379-74461,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 17:34:00,0.36,4.77,Sale,Completed,Transaction ID JO-2504-4379-74461 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 17:34 was a Sale of 4.77 JOD with 0.36 JOD tax. Status: Completed.,2025,2,7,Monday,17,False,False
JO-2504-5189-58317,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 17:33:00,0.82,11.01,Sale,Completed,Transaction ID JO-2504-5189-58317 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 17:33 was a Sale of 11.01 JOD with 0.82 JOD tax. Status: Completed.,2025,2,7,Monday,17,False,False
JO-2504-2530-18075,Y Mall,Y Mall Shmeisani,2025-02-10 17:30:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-2530-18075 at Y Mall (Y Mall Shmeisani) on 10/02/2025 17:30 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,2,7,Monday,17,False,False
JO-2504-9892-72113,Y Mall,Y Mall Shmeisani,2025-02-10 17:22:00,2.0,26.89,Sale,Completed,Transaction ID JO-2504-9892-72113 at Y Mall (Y Mall Shmeisani) on 10/02/2025 17:22 was a Sale of 26.89 JOD with 2.0 JOD tax. Status: Completed.,2025,2,7,Monday,17,False,False
JO-2504-8231-69498,Z Mall,Z Mall Gardens,2025-02-10 17:21:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-8231-69498 at Z Mall (Z Mall Gardens) on 10/02/2025 17:21 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,17,False,False
JO-2504-1788-61918,Z Mall,Z Mall Gardens,2025-02-10 17:03:00,0.36,4.77,Sale,Completed,Transaction ID JO-2504-1788-61918 at Z Mall (Z Mall Gardens) on 10/02/2025 17:03 was a Sale of 4.77 JOD with 0.36 JOD tax. Status: Completed.,2025,2,7,Monday,17,False,False
JO-2504-9357-30334,Y Mall,Y Mall Shmeisani,2025-02-10 16:48:00,1.66,22.45,Sale,Completed,Transaction ID JO-2504-9357-30334 at Y Mall (Y Mall Shmeisani) on 10/02/2025 16:48 was a Sale of 22.45 JOD with 1.66 JOD tax. Status: Completed.,2025,2,7,Monday,16,False,False
JO-2504-5546-16461,Z Mall,Z Mall Gardens,2025-02-10 16:39:00,0.56,7.49,Sale,Completed,Transaction ID JO-2504-5546-16461 at Z Mall (Z Mall Gardens) on 10/02/2025 16:39 was a Sale of 7.49 JOD with 0.56 JOD tax. Status: Completed.,2025,2,7,Monday,16,False,False
JO-2504-9306-74323,C Mall,C Mall Irbid,2025-02-10 16:37:00,1.02,13.73,Sale,Completed,Transaction ID JO-2504-9306-74323 at C Mall (C Mall Irbid) on 10/02/2025 16:37 was a Sale of 13.73 JOD with 1.02 JOD tax. Status: Completed.,2025,2,7,Monday,16,False,False
JO-2504-3408-98813,C Mall,C Mall Irbid,2025-02-10 16:24:00,1.32,17.91,Sale,Completed,Transaction ID JO-2504-3408-98813 at C Mall (C Mall Irbid) on 10/02/2025 16:24 was a Sale of 17.91 JOD with 1.32 JOD tax. Status: Completed.,2025,2,7,Monday,16,False,False
JO-2504-8479-61042,Y Mall,Y Mall Dabouq,2025-02-10 16:21:00,0.65,8.79,Sale,Completed,Transaction ID JO-2504-8479-61042 at Y Mall (Y Mall Dabouq) on 10/02/2025 16:21 was a Sale of 8.79 JOD with 0.65 JOD tax. Status: Completed.,2025,2,7,Monday,16,False,False
JO-2504-2112-50001,Y Mall,Y Mall Dabouq,2025-02-10 16:00:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-2112-50001 at Y Mall (Y Mall Dabouq) on 10/02/2025 16:00 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,16,False,False
JO-2504-9109-12763,Z Mall,Z Mall Al Jubeiha,2025-02-10 15:35:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9109-12763 at Z Mall (Z Mall Al Jubeiha) on 10/02/2025 15:35 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,15,False,False
JO-2504-9345-53874,Z Mall,Z Mall Gardens,2025-02-10 15:20:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-9345-53874 at Z Mall (Z Mall Gardens) on 10/02/2025 15:20 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,15,False,False
JO-2504-8927-42768,Z Mall,Z Mall Al Jubeiha,2025-02-10 15:14:00,1.02,13.73,Sale,Completed,Transaction ID JO-2504-8927-42768 at Z Mall (Z Mall Al Jubeiha) on 10/02/2025 15:14 was a Sale of 13.73 JOD with 1.02 JOD tax. Status: Completed.,2025,2,7,Monday,15,False,False
JO-2504-1382-64677,C Mall,C Mall Aqaba,2025-02-10 15:03:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-1382-64677 at C Mall (C Mall Aqaba) on 10/02/2025 15:03 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,2,7,Monday,15,False,False
JO-2504-5825-90850,C Mall,C Mall Aqaba,2025-02-10 14:52:00,0.71,9.74,Sale,Completed,Transaction ID JO-2504-5825-90850 at C Mall (C Mall Aqaba) on 10/02/2025 14:52 was a Sale of 9.74 JOD with 0.71 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-5007-30537,Y Mall,Y Mall Dabouq,2025-02-10 14:50:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-5007-30537 at Y Mall (Y Mall Dabouq) on 10/02/2025 14:50 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-7500-44818,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 14:50:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-7500-44818 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 14:50 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-2441-87299,Y Mall,Y Mall Shmeisani,2025-02-10 14:47:00,0.94,12.7,Sale,Completed,Transaction ID JO-2504-2441-87299 at Y Mall (Y Mall Shmeisani) on 10/02/2025 14:47 was a Sale of 12.7 JOD with 0.94 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-4890-21975,Z Mall,Z Mall Al Bayader,2025-02-10 14:30:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-4890-21975 at Z Mall (Z Mall Al Bayader) on 10/02/2025 14:30 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-1043-52623,Z Mall,Z Mall Al Jubeiha,2025-02-10 14:30:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-1043-52623 at Z Mall (Z Mall Al Jubeiha) on 10/02/2025 14:30 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-7441-82544,C Mall,C Mall Aqaba,2025-02-10 14:28:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-7441-82544 at C Mall (C Mall Aqaba) on 10/02/2025 14:28 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-7671-94612,C Mall,C Mall Irbid,2025-02-10 14:27:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-7671-94612 at C Mall (C Mall Irbid) on 10/02/2025 14:27 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-1467-45512,Z Mall,Z Mall Al Bayader,2025-02-10 14:26:00,0.28,3.8,Sale,Completed,Transaction ID JO-2504-1467-45512 at Z Mall (Z Mall Al Bayader) on 10/02/2025 14:26 was a Sale of 3.8 JOD with 0.28 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-1047-75689,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 14:25:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-1047-75689 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 14:25 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-3520-22238,Y Mall,Y Mall Shmeisani,2025-02-10 14:24:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-3520-22238 at Y Mall (Y Mall Shmeisani) on 10/02/2025 14:24 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-4632-30854,C Mall,C Mall Aqaba,2025-02-10 14:23:00,0.5,6.75,Sale,Completed,Transaction ID JO-2504-4632-30854 at C Mall (C Mall Aqaba) on 10/02/2025 14:23 was a Sale of 6.75 JOD with 0.5 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-4764-47135,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 14:19:00,0.65,8.79,Sale,Completed,Transaction ID JO-2504-4764-47135 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 14:19 was a Sale of 8.79 JOD with 0.65 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-4833-64502,Y Mall,Y Mall Shmeisani,2025-02-10 14:12:00,1.32,17.91,Sale,Completed,Transaction ID JO-2504-4833-64502 at Y Mall (Y Mall Shmeisani) on 10/02/2025 14:12 was a Sale of 17.91 JOD with 1.32 JOD tax. Status: Completed.,2025,2,7,Monday,14,False,False
JO-2504-8894-50114,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 13:49:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-8894-50114 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 13:49 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-9500-95146,Z Mall,Z Mall Al Jubeiha,2025-02-10 13:44:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9500-95146 at Z Mall (Z Mall Al Jubeiha) on 10/02/2025 13:44 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-5638-53472,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 13:29:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-5638-53472 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 13:29 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-3187-15647,C Mall,C Mall Irbid,2025-02-10 13:17:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-3187-15647 at C Mall (C Mall Irbid) on 10/02/2025 13:17 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-9642-23204,Z Mall,Z Mall Al Bayader,2025-02-10 13:17:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9642-23204 at Z Mall (Z Mall Al Bayader) on 10/02/2025 13:17 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-7447-57483,Z Mall,Z Mall Al Jubeiha,2025-02-10 13:16:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-7447-57483 at Z Mall (Z Mall Al Jubeiha) on 10/02/2025 13:16 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-9237-75890,C Mall,C Mall Aqaba,2025-02-10 13:13:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-9237-75890 at C Mall (C Mall Aqaba) on 10/02/2025 13:13 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-2257-19883,Y Mall,Y Mall Shmeisani,2025-02-10 13:09:00,1.63,21.97,Sale,Completed,Transaction ID JO-2504-2257-19883 at Y Mall (Y Mall Shmeisani) on 10/02/2025 13:09 was a Sale of 21.97 JOD with 1.63 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-1898-51088,Y Mall,Y Mall Dabouq,2025-02-10 13:02:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-1898-51088 at Y Mall (Y Mall Dabouq) on 10/02/2025 13:02 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,13,False,False
JO-2504-2168-92698,C Mall,C Mall Amman,2025-02-10 12:52:00,0.09,1.2,Sale,Completed,Transaction ID JO-2504-2168-92698 at C Mall (C Mall Amman) on 10/02/2025 12:52 was a Sale of 1.2 JOD with 0.09 JOD tax. Status: Completed.,2025,2,7,Monday,12,False,False
JO-2504-4421-75686,Y Mall,Y Mall Shmeisani,2025-02-10 12:24:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-4421-75686 at Y Mall (Y Mall Shmeisani) on 10/02/2025 12:24 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,12,False,False
JO-2504-5049-57765,C Mall,C Mall Aqaba,2025-02-10 12:24:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-5049-57765 at C Mall (C Mall Aqaba) on 10/02/2025 12:24 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,12,False,False
JO-2504-8608-79901,C Mall,C Mall Amman,2025-02-10 12:22:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-8608-79901 at C Mall (C Mall Amman) on 10/02/2025 12:22 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,7,Monday,12,False,False
JO-2504-3207-71090,Y Mall,Y Mall Shmeisani,2025-02-10 12:09:00,0.75,9.99,Sale,Completed,Transaction ID JO-2504-3207-71090 at Y Mall (Y Mall Shmeisani) on 10/02/2025 12:09 was a Sale of 9.99 JOD with 0.75 JOD tax. Status: Completed.,2025,2,7,Monday,12,False,False
JO-2504-8418-42082,Y Mall,Y Mall Shmeisani,2025-02-10 11:25:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-8418-42082 at Y Mall (Y Mall Shmeisani) on 10/02/2025 11:25 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,11,False,False
JO-2504-6973-20028,Z Mall,Z Mall Al Bayader,2025-02-10 10:58:00,0.36,4.88,Sale,Completed,Transaction ID JO-2504-6973-20028 at Z Mall (Z Mall Al Bayader) on 10/02/2025 10:58 was a Sale of 4.88 JOD with 0.36 JOD tax. Status: Completed.,2025,2,7,Monday,10,False,False
JO-2504-9614-43492,Z Mall,Z Mall Gardens,2025-02-10 10:55:00,0.41,5.45,Sale,Completed,Transaction ID JO-2504-9614-43492 at Z Mall (Z Mall Gardens) on 10/02/2025 10:55 was a Sale of 5.45 JOD with 0.41 JOD tax. Status: Completed.,2025,2,7,Monday,10,False,False
JO-2504-7007-49768,Y Mall,Y Mall Shmeisani,2025-02-10 10:54:00,0.41,5.45,Sale,Completed,Transaction ID JO-2504-7007-49768 at Y Mall (Y Mall Shmeisani) on 10/02/2025 10:54 was a Sale of 5.45 JOD with 0.41 JOD tax. Status: Completed.,2025,2,7,Monday,10,False,False
JO-2504-8526-22382,C Mall,C Mall Irbid,2025-02-10 10:53:00,0.36,4.77,Sale,Completed,Transaction ID JO-2504-8526-22382 at C Mall (C Mall Irbid) on 10/02/2025 10:53 was a Sale of 4.77 JOD with 0.36 JOD tax. Status: Completed.,2025,2,7,Monday,10,False,False
JO-2504-3738-93604,C Mall,C Mall Aqaba,2025-02-10 10:51:00,0.24,3.27,Refund,Completed,Transaction ID JO-2504-3738-93604 at C Mall (C Mall Aqaba) on 10/02/2025 10:51 was a Refund of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,7,Monday,10,True,False
JO-2504-6204-80221,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 10:10:00,1.48,19.96,Sale,Completed,Transaction ID JO-2504-6204-80221 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 10:10 was a Sale of 19.96 JOD with 1.48 JOD tax. Status: Completed.,2025,2,7,Monday,10,False,False
JO-2504-5139-29417,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 09:44:00,0.28,3.8,Sale,Completed,Transaction ID JO-2504-5139-29417 at Y Mall (Y Mall Tla'a Al-Ali) on 10/02/2025 9:44 was a Sale of 3.8 JOD with 0.28 JOD tax. Status: Completed.,2025,2,7,Monday,9,False,False
JO-2504-1654-54373,C Mall,C Mall Irbid,2025-02-10 09:19:00,0.41,5.45,Sale,Completed,Transaction ID JO-2504-1654-54373 at C Mall (C Mall Irbid) on 10/02/2025 9:19 was a Sale of 5.45 JOD with 0.41 JOD tax. Status: Completed.,2025,2,7,Monday,9,False,False
JO-2504-3572-99079,C Mall,C Mall Aqaba,2025-02-09 19:44:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-3572-99079 at C Mall (C Mall Aqaba) on 09/02/2025 19:44 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,6,Sunday,19,False,False
JO-2504-7359-90026,C Mall,C Mall Aqaba,2025-02-09 19:30:00,1.57,21.21,Sale,Completed,Transaction ID JO-2504-7359-90026 at C Mall (C Mall Aqaba) on 09/02/2025 19:30 was a Sale of 21.21 JOD with 1.57 JOD tax. Status: Completed.,2025,2,6,Sunday,19,False,False
JO-2504-7122-64353,Z Mall,Z Mall Al Bayader,2025-02-09 19:23:00,0.37,4.91,Sale,Completed,Transaction ID JO-2504-7122-64353 at Z Mall (Z Mall Al Bayader) on 09/02/2025 19:23 was a Sale of 4.91 JOD with 0.37 JOD tax. Status: Completed.,2025,2,6,Sunday,19,False,False
JO-2504-6556-59482,Y Mall,Y Mall Tla'a Al-Ali,2025-02-09 19:21:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6556-59482 at Y Mall (Y Mall Tla'a Al-Ali) on 09/02/2025 19:21 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,6,Sunday,19,False,False
JO-2504-5913-14305,Z Mall,Z Mall Al Jubeiha,2025-02-09 17:51:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-5913-14305 at Z Mall (Z Mall Al Jubeiha) on 09/02/2025 17:51 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-5401-63347,Z Mall,Z Mall Al Bayader,2025-02-09 17:49:00,0.42,5.72,Sale,Completed,Transaction ID JO-2504-5401-63347 at Z Mall (Z Mall Al Bayader) on 09/02/2025 17:49 was a Sale of 5.72 JOD with 0.42 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-3327-53744,Y Mall,Y Mall Shmeisani,2025-02-09 17:34:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-3327-53744 at Y Mall (Y Mall Shmeisani) on 09/02/2025 17:34 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-1825-12944,C Mall,C Mall Aqaba,2025-02-09 17:27:00,0.45,6.07,Sale,Completed,Transaction ID JO-2504-1825-12944 at C Mall (C Mall Aqaba) on 09/02/2025 17:27 was a Sale of 6.07 JOD with 0.45 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-2076-70368,Z Mall,Z Mall Al Jubeiha,2025-02-09 17:20:00,0.15,2.04,Sale,Completed,Transaction ID JO-2504-2076-70368 at Z Mall (Z Mall Al Jubeiha) on 09/02/2025 17:20 was a Sale of 2.04 JOD with 0.15 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-8038-58658,Z Mall,Z Mall Al Bayader,2025-02-09 17:19:00,0.11,1.46,Sale,Completed,Transaction ID JO-2504-8038-58658 at Z Mall (Z Mall Al Bayader) on 09/02/2025 17:19 was a Sale of 1.46 JOD with 0.11 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-5937-74395,Y Mall,Y Mall Shmeisani,2025-02-09 17:19:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-5937-74395 at Y Mall (Y Mall Shmeisani) on 09/02/2025 17:19 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-3907-20831,C Mall,C Mall Irbid,2025-02-09 17:12:00,0.87,11.79,Sale,Completed,Transaction ID JO-2504-3907-20831 at C Mall (C Mall Irbid) on 09/02/2025 17:12 was a Sale of 11.79 JOD with 0.87 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-7826-84199,Y Mall,Y Mall Shmeisani,2025-02-09 17:10:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-7826-84199 at Y Mall (Y Mall Shmeisani) on 09/02/2025 17:10 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-9270-86839,C Mall,C Mall Aqaba,2025-02-09 17:04:00,0.69,9.25,Sale,Completed,Transaction ID JO-2504-9270-86839 at C Mall (C Mall Aqaba) on 09/02/2025 17:04 was a Sale of 9.25 JOD with 0.69 JOD tax. Status: Completed.,2025,2,6,Sunday,17,False,False
JO-2504-9884-19049,Z Mall,Z Mall Gardens,2025-02-09 16:28:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-9884-19049 at Z Mall (Z Mall Gardens) on 09/02/2025 16:28 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,6,Sunday,16,False,False
JO-2504-2486-89060,Z Mall,Z Mall Al Jubeiha,2025-02-09 16:24:00,0.71,9.64,Sale,Completed,Transaction ID JO-2504-2486-89060 at Z Mall (Z Mall Al Jubeiha) on 09/02/2025 16:24 was a Sale of 9.64 JOD with 0.71 JOD tax. Status: Completed.,2025,2,6,Sunday,16,False,False
JO-2504-4998-71746,Y Mall,Y Mall Dabouq,2025-02-09 16:23:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-4998-71746 at Y Mall (Y Mall Dabouq) on 09/02/2025 16:23 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,6,Sunday,16,False,False
JO-2504-8057-36070,C Mall,C Mall Irbid,2025-02-09 15:09:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-8057-36070 at C Mall (C Mall Irbid) on 09/02/2025 15:09 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,6,Sunday,15,False,False
JO-2504-3815-76570,Y Mall,Y Mall Dabouq,2025-02-09 15:03:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-3815-76570 at Y Mall (Y Mall Dabouq) on 09/02/2025 15:03 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,2,6,Sunday,15,False,False
JO-2504-9220-90857,Z Mall,Z Mall Al Jubeiha,2025-02-09 14:58:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-9220-90857 at Z Mall (Z Mall Al Jubeiha) on 09/02/2025 14:58 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,6,Sunday,14,False,False
JO-2504-3941-70301,C Mall,C Mall Amman,2025-02-09 14:53:00,0.25,3.35,Sale,Completed,Transaction ID JO-2504-3941-70301 at C Mall (C Mall Amman) on 09/02/2025 14:53 was a Sale of 3.35 JOD with 0.25 JOD tax. Status: Completed.,2025,2,6,Sunday,14,False,False
JO-2504-1381-25931,Z Mall,Z Mall Gardens,2025-02-09 14:46:00,0.48,6.49,Sale,Completed,Transaction ID JO-2504-1381-25931 at Z Mall (Z Mall Gardens) on 09/02/2025 14:46 was a Sale of 6.49 JOD with 0.48 JOD tax. Status: Completed.,2025,2,6,Sunday,14,False,False
JO-2504-1760-30220,C Mall,C Mall Irbid,2025-02-09 13:54:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-1760-30220 at C Mall (C Mall Irbid) on 09/02/2025 13:54 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,2,6,Sunday,13,False,False
JO-2504-3967-39252,Y Mall,Y Mall Tla'a Al-Ali,2025-02-09 13:39:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-3967-39252 at Y Mall (Y Mall Tla'a Al-Ali) on 09/02/2025 13:39 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,2,6,Sunday,13,False,False
JO-2504-4889-45604,Y Mall,Y Mall Tla'a Al-Ali,2025-02-09 13:16:00,0.72,9.82,Sale,Completed,Transaction ID JO-2504-4889-45604 at Y Mall (Y Mall Tla'a Al-Ali) on 09/02/2025 13:16 was a Sale of 9.82 JOD with 0.72 JOD tax. Status: Completed.,2025,2,6,Sunday,13,False,False
JO-2504-6599-95938,Z Mall,Z Mall Al Bayader,2025-02-09 13:14:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6599-95938 at Z Mall (Z Mall Al Bayader) on 09/02/2025 13:14 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,2,6,Sunday,13,False,False
JO-2504-9860-32164,Y Mall,Y Mall Dabouq,2025-02-09 13:14:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-9860-32164 at Y Mall (Y Mall Dabouq) on 09/02/2025 13:14 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,2,6,Sunday,13,False,False
JO-2504-4536-22324,Y Mall,Y Mall Shmeisani,2025-02-09 12:59:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-4536-22324 at Y Mall (Y Mall Shmeisani) on 09/02/2025 12:59 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,2,6,Sunday,12,False,False
